id,L_x,B1_x,B5_x,d-total_x,HNBO,CNBO_x,ONBO_x,HOMO_x,LUMO_x,L_y,B1_y,B5_y,d-total_y,NBO (N)_x,HOMO_y,LUMO_y,L_x,B1_x,B5_x,d-total_x,ONBO_y,NNBO,CNBO_y,HOMO_x,LUMO_x,L_y,B1_y,B5_y,d-total_y,NBO (N)_y,HOMO_y,LUMO_y
2-furyl_DBU_TEMPO-4OMe_bpy,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
2-furyl_DBU_TEMPO-4OMe_bpy-pCF3,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
2-furyl_DBU_TEMPO-4OMe_bpy-pMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
2-furyl_DBU_TEMPO-4OMe_bpy-pOMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
2-furyl_DBU_TEMPO-4OMe_bpy-ptBu,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
2-furyl_DBU_TEMPO-4OMe_neocup,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,6.1,2.24,6.21,2.4238,-0.52747,-0.47172,-0.1321,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
2-furyl_DABCO_4-oxo-TEMPO_bpy,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
2-furyl_DABCO_4-oxo-TEMPO_bpy-pCF3,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
2-furyl_DABCO_4-oxo-TEMPO_bpy-pMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
2-furyl_DABCO_4-oxo-TEMPO_bpy-pOMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
2-furyl_DABCO_4-oxo-TEMPO_bpy-ptBu,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
2-furyl_DABCO_4-oxo-TEMPO_neocup,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
2-furyl_DABCO_ABNO_bpy,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
2-furyl_DABCO_ABNO_bpy-pCF3,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
2-furyl_DABCO_ABNO_bpy-pMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
2-furyl_DABCO_ABNO_bpy-pOMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
2-furyl_DABCO_ABNO_bpy-ptBu,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
2-furyl_DABCO_ABNO_neocup,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
2-furyl_DABCO_AZADO_bpy,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
2-furyl_DABCO_AZADO_bpy-pCF3,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
2-furyl_DABCO_AZADO_bpy-pMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
2-furyl_DABCO_AZADO_bpy-pOMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
2-furyl_DABCO_AZADO_bpy-ptBu,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
2-furyl_DABCO_AZADO_neocup,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
2-furyl_DABCO_KetoABNO_bpy,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
2-furyl_DABCO_KetoABNO_bpy-pCF3,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
2-furyl_DABCO_KetoABNO_bpy-pMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
2-furyl_DABCO_KetoABNO_bpy-pOMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
2-furyl_DABCO_KetoABNO_bpy-ptBu,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
2-furyl_DABCO_KetoABNO_neocup,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
2-furyl_DABCO_TEMPO_bpy,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
2-furyl_DABCO_TEMPO_bpy-pCF3,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
2-furyl_DABCO_TEMPO_bpy-pMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
2-furyl_DABCO_TEMPO_bpy-pOMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
2-furyl_DABCO_TEMPO_bpy-ptBu,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
2-furyl_DABCO_TEMPO_neocup,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
2-furyl_DABCO_TEMPO-4OMe_bpy,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
2-furyl_DABCO_TEMPO-4OMe_bpy-pCF3,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
2-furyl_DABCO_TEMPO-4OMe_bpy-pMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
2-furyl_DABCO_TEMPO-4OMe_bpy-pOMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
2-furyl_DABCO_TEMPO-4OMe_bpy-ptBu,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
2-furyl_DABCO_TEMPO-4OMe_neocup,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,5.42,2.81,3.11,4.1315,-0.32885,-0.45135,-0.12811,7.0,2.39,5.41,1.7536,-0.60241,-0.19125999999999999,0.11845,-0.28119,0.05421,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
2-furyl_DIPEA_4-oxo-TEMPO_bpy,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
2-furyl_DIPEA_4-oxo-TEMPO_bpy-pCF3,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
2-furyl_DIPEA_4-oxo-TEMPO_bpy-pMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
2-furyl_DIPEA_4-oxo-TEMPO_bpy-pOMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
2-furyl_DIPEA_4-oxo-TEMPO_bpy-ptBu,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
2-furyl_DIPEA_4-oxo-TEMPO_neocup,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.35,2.37,4.44,3.1372,-0.59982,-0.19147,0.1293,-0.29782,0.01955,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
2-furyl_DIPEA_ABNO_bpy,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
2-furyl_DIPEA_ABNO_bpy-pCF3,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
2-furyl_DIPEA_ABNO_bpy-pMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
2-furyl_DIPEA_ABNO_bpy-pOMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
2-furyl_DIPEA_ABNO_bpy-ptBu,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
2-furyl_DIPEA_ABNO_neocup,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.53,1.89,4.85,0.6866,-0.60863,-0.16899,-0.058929999999999996,-0.28112,0.057670000000000006,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
2-furyl_DIPEA_AZADO_bpy,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
2-furyl_DIPEA_AZADO_bpy-pCF3,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
2-furyl_DIPEA_AZADO_bpy-pMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
2-furyl_DIPEA_AZADO_bpy-pOMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
2-furyl_DIPEA_AZADO_bpy-ptBu,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
2-furyl_DIPEA_AZADO_neocup,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.42,1.85,4.93,0.6884,-0.60853,-0.16835,-0.06537000000000001,-0.28043,0.0552,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
2-furyl_DIPEA_KetoABNO_bpy,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
2-furyl_DIPEA_KetoABNO_bpy-pCF3,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
2-furyl_DIPEA_KetoABNO_bpy-pMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
2-furyl_DIPEA_KetoABNO_bpy-pOMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
2-furyl_DIPEA_KetoABNO_bpy-ptBu,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,3.9271,-0.39148,-0.29209,-0.00952
2-furyl_DIPEA_KetoABNO_neocup,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.5,1.87,5.44,3.5418,-0.60878,-0.16128,-0.05612999999999999,-0.3042,0.027589999999999996,1,1,1,2.1727,-0.39028,-0.27518000000000004,-0.02313
2-furyl_DIPEA_TEMPO_bpy,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,3.0575,-0.38616999999999996,-0.29817,-0.01879
2-furyl_DIPEA_TEMPO_bpy-pCF3,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,1.1611,-0.36939,-0.32463000000000003,-0.04688
2-furyl_DIPEA_TEMPO_bpy-pMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,3.7425,-0.39388,-0.29351,-0.014509999999999999
2-furyl_DIPEA_TEMPO_bpy-pOMe,4.89,1.95,5.61,1.5946,0.17455,-0.10464000000000001,-0.69347,-0.28271,0.03333,4.95,2.96,4.38,1.3828,-0.34846,-0.5515800000000001,-0.1058,6.45,2.39,4.44,0.7751,-0.6054,-0.18893,0.11759000000000001,-0.28198,0.0566,1,1,1,2.8232,-0.41186000000000006,-0.29588000000000003,-0.00867
